manufacturer,price,number_of_reviews,average_review_rating,sellers,cat,sub_cat,name,info,desc,reviews
751,4.01,1.0,5.0,6,0,35,-3.4503398,-1.1142987,-1.3800155,-3.0415688
1974,1.5,3.0,4.3,1081,32,64,-1.1064382,6.2777715,-1.5321908,0.080639996
2108,72.0,1.0,5.0,1822,7,140,-0.70410687,6.2274823,22.461107,-3.0333388
701,33.95,1.0,4.0,1822,7,140,3.6619277,-1.0496457,-2.1361442,-5.3339086
2094,8.99,1.0,5.0,457,17,142,0.66247225,-1.2847134,22.461107,2.6287048
300,6.36,15.0,4.3,971,34,80,2.424121,5.808168,-0.48764214,-3.4725108
1974,17.5,10.0,4.8,1081,32,69,0.6080655,5.6968565,-2.2359064,-3.6954527
512,3.05,34.0,4.2,1822,12,37,-0.46476656,-1.1155754,-1.2597895,-2.7676816
1043,1.49,2.0,4.5,716,0,29,4.324585,-1.4692614,-0.13849486,1.1781535
873,7.98,3.0,5.0,1269,21,21,-6.5725384,-1.8775313,-2.598712,-0.46868235
398,7.55,1.0,5.0,1509,12,2,4.307336,-1.0177106,-2.304428,-3.8385887
1264,0.85,1.0,4.0,983,40,151,2.5957873,-0.8470283,-2.5841162,-2.1795497
1996,6.25,26.0,4.6,414,7,138,1.915953,-1.4211625,-1.136473,-4.2262664
822,4.99,1.0,5.0,1020,12,2,0.38643262,-0.80989105,-1.6555651,2.3003125
672,16.48,1.0,5.0,1120,32,69,-7.05101,5.0075736,-1.8012574,-2.0919461
544,6.99,2.0,5.0,212,5,49,-4.445386,-1.3066517,-3.005044,4.5386243
1231,1.99,2.0,5.0,859,0,29,4.5143695,-1.690089,-2.5631723,0.3474957
1991,15.0,18.0,4.0,1822,14,56,-5.8712716,-1.3670244,-2.3209121,-5.1758704
453,4.73,13.0,4.8,720,5,39,1.646618,-1.4107115,-1.5985861,-0.9481316
2310,0.99,6.0,4.0,1683,0,29,5.1820827,5.6878705,-2.452285,-4.156039
2355,0.6,21.0,4.3,923,0,34,6.892166,5.4148026,-2.1623936,-1.5168661
321,3.09,59.0,4.4,305,0,35,2.0925858,-1.0061628,22.461107,-2.8365753
795,3.95,8.0,4.4,1338,12,2,1.9263569,-0.95069855,-1.7123201,-2.683907
1623,3.99,35.0,4.7,1822,5,108,-3.8693933,-1.2847328,-1.9201465,-1.5339317
2004,9.99,1.0,5.0,81,0,29,2.148442,-1.5061448,-1.1631919,-2.9592795
1118,18.71,3.0,4.7,211,40,151,4.3334794,-1.7965734,-1.6989055,3.7989974
1805,2.9,1.0,4.0,1822,29,73,2.0322504,5.9526734,-1.1406449,-2.725995
1594,10.95,1.0,5.0,1087,14,46,1.188433,-1.3145163,22.461107,-2.3118682
1842,2.55,1.0,5.0,1822,5,49,-0.539353,6.058089,-1.9090028,-1.9503658
1642,16.49,16.0,4.4,1403,7,140,-2.28442,-1.8411384,-2.2573416,-3.8937795
18,35.0,1.0,5.0,1822,32,69,4.053943,5.744664,-1.2387675,4.5514607
301,34.8,1.0,5.0,81,13,60,-4.7363896,-1.0687878,-1.7345397,4.9319024
1343,7.95,1.0,5.0,914,12,2,3.026352,5.8887143,-1.194012,5.1072803
2074,9.99,1.0,5.0,1822,17,91,0.96285355,5.533305,-2.0622108,4.897148
721,4.83,1.0,5.0,514,13,1,-1.6964495,-1.2632052,-2.5375905,-3.472946
1223,18.5,4.0,4.0,81,7,140,0.100384295,5.7427483,-1.9532584,-1.2551519
1600,1.99,3.0,4.3,1822,21,0,-0.49893534,6.037601,-2.1302083,-1.8038193
103,5.02,3.0,4.0,266,0,97,1.7741437,-1.2529539,-1.977135,0.9053633
149,4.49,13.0,4.2,500,7,140,-0.8828901,-1.0664672,-1.3157405,-1.268138
1358,1.8,6.0,5.0,1822,9,51,0.5038668,-1.6034573,-2.1252782,1.7374932
1088,34.9,1.0,5.0,382,1,123,-1.0419565,5.5572553,-2.2345643,-1.3919162
502,31.45,1.0,5.0,1822,34,66,5.427778,5.8408074,-1.1598694,-2.0289228
1126,13.99,4.0,5.0,1748,5,49,-0.59539723,-0.76273507,-1.8733622,4.252085
1720,13.99,2.0,5.0,1822,34,80,0.052812878,-1.3166409,-2.4072995,-0.82032484
546,22.94,15.0,4.1,1822,5,49,-0.62309694,-1.2104807,-0.7701085,-2.7953284
192,14.74,1.0,5.0,1822,13,116,-0.07338634,-1.4778519,-1.8285551,3.0706224
301,23.63,9.0,5.0,207,7,140,0.27341452,-0.9457624,-2.042149,-3.2854772
54,4.99,1.0,4.0,246,40,151,-1.0485744,-1.108787,-2.693987,1.3569689
1880,2.0,1.0,5.0,1308,12,2,1.4187231,-0.7849907,-2.2623775,3.5540972
1180,12.9,11.0,4.7,1545,14,22,-2.638878,-0.8965241,-1.7524496,-3.099565
1143,18.95,3.0,5.0,81,14,56,-3.3979414,-1.6461523,-1.7470421,-1.49666
1118,3.57,3.0,4.7,1822,13,1,-0.0061599184,-1.6578488,-0.6288628,2.078096
441,8.9,3.0,5.0,1822,12,2,-4.0380325,-1.1900164,-1.8251674,0.8019043
1548,14.95,7.0,4.7,580,17,142,-0.36894748,-1.0605683,-2.1000493,-2.7202353
1358,2.8,4.0,5.0,1822,9,51,-4.2272077,-1.7564862,-1.9343541,-0.09730836
1821,26.4,1.0,5.0,235,5,128,-1.2929907,-1.423295,-2.1925168,-3.0260792
869,10.68,1.0,5.0,1670,0,29,7.6472716,-1.3825355,3.2355614,2.4562407
8,7.0,1.0,5.0,81,0,35,0.81230766,-1.1411115,-2.5984046,0.2978252
2307,0.9,1.0,4.0,1683,0,29,4.0902324,-1.3931651,-2.452285,-0.64739794
1760,9.99,11.0,4.7,81,7,140,3.1895623,5.7180066,-1.9979132,-2.5454576
2111,53.29,1.0,5.0,1822,17,110,2.9490077,-1.1707616,-1.1983584,-2.107475
1522,6.3,1.0,5.0,1639,14,22,-5.593446,-0.9904712,-2.3904696,0.2262859
829,19.99,1.0,5.0,1822,14,25,2.5574472,6.058292,-1.6161592,-2.0153582
925,1.5,15.0,4.3,554,12,37,3.5114481,-1.2837679,-2.4403136,-2.1552052
2286,5.99,9.0,4.6,1822,29,10,1.5687851,-1.0467746,-1.6493038,1.2634821
291,6.99,1.0,5.0,1212,12,2,2.2305167,6.047904,-1.6038953,6.2138886
341,12.99,1.0,5.0,351,40,151,2.3769906,6.000032,-2.1537726,6.4842863
2304,1.2,22.0,4.5,1683,0,29,0.4428852,-1.7831964,-2.452285,-1.8938642
977,7.95,2.0,4.0,1822,40,151,1.6102508,-1.1007692,-2.9518955,-0.8409032
1731,14.39,1.0,5.0,212,14,52,-3.5704212,-0.95385987,-1.7676429,-2.3605866
562,4.99,1.0,5.0,1393,13,116,0.8319866,-0.93100643,-3.3513093,-3.5726101
923,10.12,1.0,5.0,784,13,60,-1.0580597,-1.7250882,-1.8783813,-3.9663272
1533,48.32,11.0,4.5,382,40,151,1.6426895,-1.400972,-1.8982207,-3.1129653
500,14.99,1.0,5.0,1669,9,122,1.7552422,-0.9011582,-2.2494245,3.574016
753,10.33,1.0,5.0,1401,14,56,-0.8794071,-1.4947929,-1.6793157,6.9652343
1752,6.99,58.0,4.9,81,14,22,-4.557656,5.92435,-1.6955253,-3.8663108
1699,14.29,1.0,5.0,779,13,81,-3.5315185,-1.3885173,-2.3755367,5.4336443
1663,23.57,1.0,5.0,522,14,46,-2.5993834,-0.5521637,-2.5425324,-4.209704
563,47.28,2.0,4.0,1822,17,91,3.1639097,-1.5501239,-0.61136013,-3.5728145
65,12.06,17.0,4.9,1774,0,28,-3.5570643,-1.4579523,-1.6768246,-3.9603238
2277,23.8,5.0,4.6,1822,17,110,2.981371,-0.9992336,-1.7508258,3.7066774
73,2.99,31.0,4.5,1006,0,97,2.1795647,-1.2068372,-1.7161285,-2.6176376
1620,4.75,20.0,4.5,1113,0,29,0.080974,5.4721627,22.461107,0.567817
1397,2.2,1.0,5.0,1021,29,43,-6.3397417,6.1024685,-1.1179878,-2.8056638
987,9.69,15.0,4.5,1345,34,14,4.7634606,-1.0248199,22.461107,-2.483625
408,8.45,6.0,4.8,1822,21,75,0.595524,-1.3881767,-0.83700925,-1.4425992
292,23.11,12.0,4.7,1622,7,140,0.7087485,5.546191,-1.9527045,-2.999457
247,20.92,1.0,5.0,81,14,56,-7.510965,5.664166,-2.3881776,5.7091384
1546,12.33,2.0,5.0,1822,17,142,-1.2416624,-0.98696834,-2.4406097,-3.4972045
2105,1.47,120.0,4.5,981,29,43,3.4063723,-1.3023257,-1.8587615,-2.910996
2105,3.16,2.0,4.5,1658,29,43,0.7761522,-1.3070276,-1.3845074,3.530312
2055,52.61,2.0,4.5,1822,13,116,-2.3531704,-0.65121686,-1.484337,-4.023846
1123,9.95,1.0,5.0,1822,40,151,-0.5915082,-0.70312715,0.1719796,-1.8731109
1093,1.49,22.0,4.0,1724,0,27,-1.9696941,-1.100481,22.461107,-2.6644008
1861,28.99,36.0,4.5,1822,34,14,-1.8080401,-1.3893975,-1.3388559,-4.3644876
1094,2.99,1.0,5.0,1020,12,2,-3.6311326,5.9989223,-1.5465748,0.84407324
1199,31.45,1.0,5.0,310,17,91,0.3112252,-1.7642577,-1.3345028,2.5348322
1148,15.99,2.0,4.5,1369,40,151,-3.8484132,-1.1889741,-2.1231854,-2.016793
105,14.51,1.0,5.0,1297,7,140,0.21338668,-1.3054963,-1.8568317,3.2172287
544,12.69,9.0,4.8,237,5,49,0.20562513,-1.5300382,-2.449744,0.5142743
2076,2.75,1.0,5.0,1822,9,51,-4.754581,-1.4298197,-2.4774005,2.2395072
562,24.97,2.0,5.0,686,17,142,4.21557,-1.0269912,-2.1003494,4.2743993
1858,2.0,1.0,5.0,154,14,22,6.1759434,-0.94200176,-1.8749278,-2.6585755
875,31.15,4.0,4.8,90,40,151,1.5290151,-1.1155947,-0.078899875,1.6619949
2031,9.99,1.0,5.0,872,9,51,-2.3571322,5.446931,22.461107,-1.601424
1035,11.99,3.0,5.0,1822,5,134,-0.37791988,-1.5131521,-2.2089443,2.6590652
522,2.99,3.0,5.0,1822,29,43,4.762572,-1.1621124,-1.5986187,-1.0628941
754,11.99,5.0,4.8,1822,34,14,0.5234594,-1.234521,-1.739461,0.41439998
460,1.85,3.0,5.0,1822,29,73,0.77640975,-0.91196966,-2.023976,4.039935
1117,15.9,3.0,5.0,1068,34,80,-0.52510583,-1.1539793,-0.8662645,1.1084672
447,1.35,58.0,4.2,121,0,97,1.2082229,-1.5042396,-1.5294253,-3.0518591
734,52.12,1.0,5.0,1822,17,142,0.41163737,-0.9610628,-1.8386031,6.9775267
1275,5.49,1.0,5.0,604,0,97,3.072892,6.0175657,-1.6410513,-3.267104
2094,3.49,1.0,5.0,1611,17,142,0.027916485,5.986269,-0.68832636,4.9151025
98,8.99,1.0,5.0,1822,0,35,3.4122133,-1.1434022,-1.32978,-1.6559114
1104,14.99,6.0,4.5,1398,17,142,-0.5315599,-1.616148,-1.2116413,-4.477805
899,2.7,50.0,4.5,1672,12,2,0.03786521,-0.92933553,-2.1130393,-2.098129
461,1.57,5.0,4.8,1188,29,10,7.23408,-1.0142434,-1.4917841,3.043078
1455,17.9,1.0,4.0,1024,12,37,-1.5681056,-0.8285843,0.18108144,-4.49111
1697,20.45,2.0,5.0,81,7,140,-5.620214,-1.3568871,-1.9416265,-1.9192693
771,9.59,2.0,4.5,1822,9,51,-3.3071957,5.936353,-1.8453058,-4.756717
1140,42.98,61.0,4.6,1822,13,103,-8.5780945,-1.5415125,-2.3857977,-4.1884193
180,12.0,1.0,5.0,922,17,93,2.1952336,-1.1172924,-0.04863419,4.478358
879,2.99,1.0,5.0,885,29,43,-3.1562593,-1.1279804,22.461107,6.7583437
679,11.99,7.0,4.3,1822,13,1,-5.341142,5.705876,-1.5781605,-1.4945107
1975,27.99,4.0,4.5,677,14,25,-1.0637599,-1.4733592,-2.5496352,-4.1482124
1714,34.99,1.0,4.0,1822,17,121,1.1915693,5.9055104,-2.2104044,-5.465706
1996,7.29,29.0,4.6,1545,7,138,1.9613929,-1.4369204,-0.97741187,-2.7204661
1708,4.5,9.0,4.2,1720,0,28,1.617099,-1.583552,-1.2191331,-0.9634251
44,15.98,2.0,4.5,1822,17,91,-0.27898836,-1.3899769,0.06651466,0.18043508
516,5.9,1.0,5.0,329,29,43,2.8952062,-1.1372359,22.461107,1.4382651
887,12.64,4.0,2.3,523,5,72,2.3078616,-0.9202665,-2.5109713,0.8160848
360,6.54,1.0,5.0,1822,5,128,0.1067344,-1.2869998,-1.6650282,-3.3920968
1986,1.65,1.0,5.0,1822,29,10,-2.0989382,-0.83558816,-1.3980635,2.1460564
1433,23.95,4.0,4.5,1822,7,140,-4.3479033,-1.6427644,-1.9124694,-1.7904812
1678,2.81,1.0,4.0,81,14,52,-1.8895638,-1.1478249,-2.256156,-5.931065
1112,9.99,1.0,5.0,1822,7,140,4.375907,-0.96004826,-1.504211,-2.1024148
1582,25.88,1.0,5.0,135,34,14,-4.03702,5.441422,-1.4854914,7.0885377
1481,12.79,29.0,4.1,985,14,145,2.387635,-1.0746156,-2.2161512,-3.695265
1455,5.18,3.0,5.0,1009,29,43,1.1855937,6.179863,-1.6828233,-3.0733328
1718,2.99,3.0,4.3,1822,13,48,-4.5149407,-1.3900248,-1.7356074,-2.9445858
1249,23.99,3.0,4.0,1711,17,121,-3.2443254,5.815485,-1.5857091,-2.252132
1819,28.74,5.0,5.0,81,13,1,1.2564284,-1.0109063,-0.8889544,-1.0416119
398,9.8,1.0,5.0,1017,12,2,-0.42953122,-1.0167354,-2.304428,-3.8385887
765,4.87,3.0,5.0,1178,17,93,7.1885767,-1.0431815,-0.91683155,-1.2153776
690,144.99,12.0,4.6,462,34,80,0.23431833,4.58152,-2.5480459,-5.128446
869,2.5,1.0,4.0,877,0,29,-0.56712323,-1.5046017,-3.497767,5.437185
1275,7.76,11.0,4.8,212,0,29,-0.20098472,5.072656,-2.3267143,-3.536946
1568,7.99,5.0,4.0,81,13,1,3.303488,5.600639,-1.5507108,0.159045
823,3.99,1.0,5.0,1822,14,22,1.2964762,-0.85921305,-1.9860932,-4.5396013
1481,19.95,16.0,4.0,1066,14,145,-2.6394906,-1.3823885,-2.4665155,-4.016802
311,23.99,9.0,4.1,889,13,1,0.10005339,5.8526793,-1.9913669,-2.8289216
1760,11.34,1.0,5.0,1822,7,140,-3.089114,5.876638,-2.3441775,7.1092124
1567,13.4,1.0,5.0,1031,9,122,6.240507,-0.85477364,3.807668,-0.0015803819
1714,35.95,2.0,4.5,1822,17,121,-0.9455585,-1.8492948,-0.8989485,-0.44648427
1476,2.05,4.0,4.8,1027,29,43,3.4768414,-1.0377737,-1.6676289,4.7103724
2273,3.89,22.0,4.7,1164,21,74,4.801403,-1.3975462,-2.5886102,-0.6845273
1286,10.71,10.0,4.6,621,0,28,-1.0777782,5.6530056,-1.3406688,-0.8428303
437,3.99,1.0,5.0,1822,7,140,1.8762175,-1.4539998,-2.3486524,-3.098244
18,15.0,3.0,4.7,1822,32,69,5.428066,-1.3864013,-1.7825083,-1.3034956
2056,9.99,2.0,4.0,1822,5,72,-2.9303718,-1.1506276,-2.48521,0.23138641
2226,50.81,1.0,5.0,1822,34,80,2.048541,-1.000957,22.461107,3.270384
290,12.85,8.0,4.9,1517,7,138,-3.379188,5.6157293,-0.974786,-3.1340487
1118,65.48,1.0,5.0,1269,40,151,-0.020571778,-1.5846846,-1.4256461,-1.1677393
360,4.21,4.0,5.0,720,5,128,-1.583129,-1.0130426,-1.989501,0.26361698
212,84.43,1.0,5.0,824,17,33,-2.94538,-0.8679395,-2.047317,-2.0447884
268,3.2,1.0,5.0,1338,12,2,-0.7617013,-0.5802246,-1.451401,6.323779
1714,33.99,1.0,5.0,1822,17,121,-0.11936742,5.4369755,-1.2455845,-1.2692231
1063,49.5,1.0,5.0,1685,17,142,-4.1259513,6.1342688,22.461107,-3.5160751
1690,17.99,2.0,4.0,1822,17,110,1.5313437,-0.8896376,-2.1472478,-3.0400069
1305,8.99,1.0,5.0,1822,7,140,7.3938327,-1.2322392,-0.7934531,-2.1652305
2017,2.28,1.0,5.0,675,7,138,6.5406837,-1.0260683,0.3128383,-1.8777871
934,69.93,36.0,4.3,1394,17,93,-4.596146,5.2906394,-1.9004674,-2.140873
1758,10.99,1.0,5.0,979,29,43,0.57105905,-1.1337849,-1.8230106,3.9744332
519,3.3,1.0,5.0,1138,9,51,-2.0944052,-1.008249,-0.95088047,-2.7011695
289,6.99,10.0,4.3,1822,14,46,5.5870285,-1.0074884,-1.9052259,-1.7478681
351,3.87,1.0,5.0,855,17,142,1.6205082,-0.79928446,-1.7973336,4.1543717
1803,5.37,1.0,5.0,1822,7,140,-0.08290978,-1.3380296,-3.0342383,5.293801
777,4.99,17.0,4.5,81,14,56,-1.8600798,-0.93884456,-1.7778436,-2.4654074
1594,8.63,1.0,5.0,471,14,46,-2.741257,-1.284885,-2.495709,4.4426484
1358,2.53,1.0,5.0,1822,9,51,-4.1746073,-1.4907678,-2.2987378,4.1051116
1305,9.09,1.0,4.0,70,7,140,5.470462,-1.2395561,-1.1827866,-4.668452
1118,11.99,2.0,4.5,1817,40,151,4.48592,-1.4735988,-1.8477185,-2.0106256
485,13.95,4.0,4.5,1822,13,38,-0.089674674,5.1799054,-0.887438,-0.45936853
1668,8.56,1.0,5.0,830,14,22,-1.0856092,6.206048,-1.779219,6.5887976
799,24.34,1.0,4.0,212,7,140,1.20361,5.80845,-0.41849926,-0.50976527
1864,24.4,1.0,5.0,1822,17,110,-0.8489354,-1.6944214,-1.2681113,-5.2509704
849,15.0,13.0,5.0,1822,13,48,-1.6253028,-1.0538149,-1.3663863,-1.7424659
1275,31.88,2.0,5.0,360,7,138,-3.2023032,-0.698703,-2.0409176,0.18857162
2256,5.4,1.0,4.0,1419,13,1,-1.0217848,-0.68854547,4.0281672,1.4717927
1856,5.95,1.0,4.0,1822,29,10,1.5331675,-0.8582226,-1.8535595,-0.1292237
1433,5.95,1.0,5.0,1822,7,140,-3.7314394,5.8777714,-2.4452271,4.9985147
496,14.99,1.0,5.0,612,14,145,-5.206417,-0.85620975,-1.3321996,-2.1257844
934,63.99,97.0,4.4,1822,17,93,-4.906715,-1.8800256,-2.4140751,-3.3791163
987,4.15,77.0,4.2,720,4,119,-3.3623452,5.2360554,-1.8298968,-3.8622603
1517,2.37,2.0,5.0,1822,17,110,-2.855967,6.3663726,-0.9514926,1.469893
1575,6.45,1.0,5.0,1822,17,93,5.0522876,-1.4778905,-0.2630879,-1.9377568
1476,1.99,1.0,5.0,625,29,43,6.174129,-0.9982702,-1.6905152,3.8603785
1616,17.46,1.0,4.0,417,14,22,-4.522224,5.5625687,-1.5452467,6.8154697
1428,28.0,1.0,5.0,640,14,56,4.662094,5.8677816,-0.7182733,-1.9612391
2026,3.99,23.0,4.4,81,14,145,-4.54344,-1.5887389,-1.7080978,-2.005094
544,29.99,7.0,4.0,1822,5,49,-0.89942074,5.328993,-0.992442,-1.1822051
869,8.7,1.0,4.0,81,0,29,-1.9946812,-1.5567805,-2.8772442,0.13863994
2300,30.53,1.0,5.0,339,7,140,1.83554,-1.2074766,-3.3879783,3.5238068
771,3.85,6.0,4.5,1463,0,8,1.8340825,-1.2747989,-1.6692953,-3.3145623
887,24.95,25.0,4.3,1822,5,72,-2.1411386,-1.2402021,-3.3494205,-2.1390595
183,3.99,11.0,4.7,1534,0,29,7.1284266,-1.4379119,-2.2302804,-0.8764903
1606,17.1,1.0,5.0,1097,17,110,0.38251352,-1.0687579,-1.9088424,7.0498576
1227,22.99,5.0,4.8,132,32,69,0.23202318,5.449389,-0.9327312,-0.8027323
869,23.38,14.0,4.6,81,0,29,-5.794981,-1.3736085,-1.8171843,-3.0350926
134,7.83,3.0,5.0,844,40,151,1.3951864,-1.3736163,-1.9054819,3.3767395
41,59.95,1.0,5.0,1714,7,140,3.220096,-1.178895,-0.15853941,-4.610752
2327,1.85,11.0,4.8,1822,29,43,6.2787733,-1.0172842,-2.0764222,2.6567912
2343,2.77,2.0,5.0,507,9,51,1.0424838,-1.096774,-0.9553346,-0.072226875
1714,27.99,1.0,5.0,1822,17,121,-1.4538025,-0.86284506,-1.9758385,5.446676
112,8.99,5.0,4.2,81,34,14,8.953866,-1.5817311,-2.2390082,0.14966097
1905,11.08,1.0,5.0,412,17,93,1.6901703,-0.9851242,-1.030848,3.2730432
872,20.0,6.0,5.0,590,14,25,0.08915685,6.138078,-1.4565835,-2.5538154
1481,5.99,1.0,5.0,1822,14,46,2.2463872,5.629603,-2.28051,-0.32100353
1909,1.5,2.0,5.0,136,29,43,4.2171345,-1.2103784,-2.4859974,5.4374337
1478,7.0,6.0,4.8,1774,14,46,0.8608486,-1.3992347,-3.0229928,-2.3636098
1119,17.99,1.0,5.0,1477,17,93,-4.60624,6.0551353,-1.905528,-1.7225726
2001,2.99,1.0,4.0,1822,17,110,3.038734,-0.9932668,-2.655433,-1.8057339
292,18.99,39.0,4.6,1622,7,140,1.2223753,-1.4727708,-2.5078332,-3.3665128
1813,162.01,2.0,4.0,1822,13,116,-3.311852,-1.5998487,-1.6890033,-3.4246154
65,9.98,1.0,4.0,1822,0,35,1.8963858,-1.0872587,-2.344003,1.0467397
610,8.99,1.0,5.0,1822,29,43,-1.74545,-1.2818309,-0.07492883,-2.5374153
1874,2.49,3.0,4.7,1054,29,43,-4.8689284,6.1529875,22.461107,0.42451552
1511,177.99,1.0,5.0,1777,17,93,3.5535853,-1.5931759,-0.2630879,-1.6529868
2175,18.07,2.0,5.0,1265,21,75,2.7003515,-1.3316938,-2.2706993,-1.1542846
380,7.22,4.0,5.0,88,21,75,-0.33564115,-1.4918158,-2.1303358,-1.0012606
337,1.89,33.0,4.9,398,29,43,1.290215,-1.8319972,-2.2119324,-1.337605
213,12.5,1.0,4.0,895,7,140,0.757985,-1.0853107,-2.1361442,4.08179
884,4.0,1.0,4.0,81,21,21,-2.0581503,5.601726,-1.6721553,4.045014
1242,349.99,2.0,5.0,55,13,116,0.7372709,-1.3684143,-2.4188676,-2.4068725
184,5.99,5.0,4.0,1579,13,116,-0.5955234,5.6022835,-1.892846,-2.5153065
916,44.99,1.0,5.0,310,17,91,1.9607238,-1.0929585,-2.8761523,-1.5664803
1529,16.41,3.0,5.0,779,13,81,1.2762914,-1.3138775,-0.23924406,-2.4721103
1433,7.2,1.0,5.0,1129,7,140,-5.310301,6.2172008,-2.6340744,6.3934255
1961,13.99,1.0,4.0,11,21,75,0.3217204,-1.1102386,-2.011883,-0.8873441
142,4.29,1.0,4.0,872,9,51,-2.318114,-0.74146664,22.461107,2.139234
1223,14.99,1.0,5.0,113,7,140,3.7182446,-1.1296163,-0.21627107,2.4647996
380,6.99,8.0,4.9,81,14,56,-0.9174724,-1.2944407,-1.9321225,-0.10942458
1629,2.78,1.0,5.0,1822,12,2,2.4217818,6.0443735,-1.1500515,4.1399455
544,15.54,1.0,5.0,877,5,49,-2.6849747,5.865778,-2.1366732,2.9213219
35,49.9,1.0,5.0,1822,14,25,3.234819,5.986512,-2.4568186,-5.0519834
963,24.95,1.0,5.0,1529,13,81,-6.3260546,5.6383715,-2.51956,2.520732
38,3.95,1.0,4.0,1822,12,2,2.267277,-0.90918267,-1.1827788,-4.6965632
375,13.99,44.0,4.2,629,40,151,-6.073001,-1.4268414,-1.3553975,-3.9214826
1474,2.7,1.0,5.0,1496,29,10,-2.9184682,-0.6466024,-2.15708,0.41013718
1642,17.99,12.0,4.7,1451,7,140,1.0115443,-0.9362488,-2.454987,-1.5420291
1751,13.99,1.0,5.0,1148,40,151,5.8832154,-1.1886965,-1.1407524,-3.5306084
1096,18.73,33.0,4.5,289,40,151,-4.3664117,-0.8137128,-1.7352571,-4.196169
1760,18.3,1.0,5.0,81,7,140,-2.143259,-1.3129851,-2.3624816,0.07883851
1118,18.89,23.0,5.0,1649,5,128,3.9962084,-1.6999485,-2.2402396,-3.1921265
934,166.04,1.0,5.0,636,17,93,-0.30609134,-1.2726488,-2.1247244,-4.668382
183,4.18,21.0,4.0,1127,0,28,4.6055717,-1.4685527,-0.7305663,-1.9964287
301,6.99,0.0,0.0,1403,7,140,3.3166084,-1.4331367,-2.5935953,-5.9809194
1996,5.71,6.0,4.8,1545,7,138,1.7693304,-1.3251344,-1.2656906,-2.4336517
1287,1.83,2.0,5.0,1045,29,43,2.440148,-0.93451643,22.461107,0.83210284
1310,3.94,1.0,5.0,310,17,91,7.1787305,-1.5186361,-2.5444434,1.2353148
1657,19.9,2.0,5.0,1822,7,140,1.1394864,-0.9288523,-0.38904122,4.3735943
628,1.27,6.0,5.0,421,29,10,2.8429632,6.0238748,-1.4157016,4.1765075
467,2.64,3.0,4.7,692,17,142,3.4099872,-1.0671008,22.461107,-0.9738028
1845,12.44,2.0,5.0,1822,40,151,0.5393157,-0.7991123,-1.407356,-1.0145807
1188,1.5,3.0,5.0,822,0,29,1.3520821,5.8967166,-1.6682534,-1.4549917
231,6.49,1.0,4.0,830,14,22,-1.27759,5.496074,-2.4685233,-4.569974
887,17.99,1.0,5.0,1822,5,128,-2.4828937,-1.3424249,-1.3229245,-3.2058463
1028,26.59,19.0,3.9,1220,0,8,-2.9057987,-1.2628355,-1.7553158,-4.1561303
246,12.6,7.0,5.0,1529,5,39,2.4969535,-1.2957385,-1.824492,-1.6824778
1183,409.96,2.0,5.0,456,14,25,-3.5251205,-1.4159784,-2.7374685,-3.411836
2111,2.69,1.0,5.0,872,9,51,-1.8733146,-0.99773914,-0.32215425,3.650203
562,2.99,1.0,5.0,1020,12,2,-0.48357388,-0.7747764,-1.5465748,3.2305617
1353,7.75,3.0,4.3,212,17,33,-4.6889944,-1.3501215,-1.3442338,3.9273508
1275,9.99,1.0,5.0,544,14,144,-2.3588536,-1.593615,-1.2418748,3.8091912
1718,4.99,14.0,4.9,123,13,60,1.9358419,-0.99992734,-2.138944,-0.26117325
996,4.9,2.0,4.0,1482,0,97,-0.93390244,5.9085894,-1.9143146,-0.16688249
1232,24.99,2.0,4.5,1757,13,116,-0.14821431,-0.9307561,-2.0121393,-0.051109545
2276,12.95,2.0,5.0,368,29,10,-0.92486924,-1.2279764,-2.3824694,0.768129
18,35.0,6.0,5.0,1822,32,69,4.441236,-1.3077418,-1.2581921,-5.0075817
341,3.99,1.0,5.0,1822,40,151,1.002044,-0.87506855,-2.513128,6.0887856
1856,5.95,1.0,5.0,1275,29,10,1.1346093,-1.2819207,-2.039314,-1.2834454
44,12.99,1.0,5.0,428,17,91,-2.8519635,-1.1323373,-1.3995025,1.033672
211,16.95,4.0,5.0,1428,40,151,-0.62358105,5.984225,4.5943737,-1.0261244
1327,17.69,6.0,5.0,289,40,151,-0.9377575,-0.9290087,-2.251109,0.8703778
1974,11.99,1.0,5.0,317,32,69,0.084661834,-1.9050467,-2.047233,-0.5989769
1974,19.99,11.0,4.8,1081,32,69,-0.11525326,-1.255628,-1.5388743,-2.986108
166,3.67,1.0,5.0,1166,17,110,-2.8180501,6.4503765,-0.93853724,1.5795478
1243,18.99,1.0,5.0,1694,17,142,2.6104581,-0.87545854,22.461107,-1.9421765
1905,13.5,1.0,5.0,412,7,138,4.432897,-1.117055,-2.050421,-1.4700813
1912,22.04,1.0,5.0,1673,17,91,2.1861098,-1.8135927,-0.59066534,-3.6771278
358,32.65,2.0,5.0,1698,17,121,-0.13874514,-1.3153566,-0.4873434,3.9064858
761,28.49,1.0,5.0,212,13,116,6.3279734,-1.2315537,-2.414088,-1.2815894
556,9.99,1.0,5.0,333,40,151,-4.1440234,-0.96584755,-1.2549074,0.4830564
1273,9.99,40.0,4.8,1822,21,21,3.8286698,-1.2131407,22.461107,-3.9606063
2130,37.9,1.0,5.0,1822,7,140,3.513018,-1.1841273,-2.2198818,-4.1754403
